p_Sub,p_Par,p_Both,choice
0.0408163265306122,0,0,0
0.664383561643836,0.0958904109589041,0.0958904109589041,0
0.217948717948718,0,0,1
0.147540983606557,0.278688524590164,0,0
0.356164383561644,0.219178082191781,0.0547945205479452,1
0.150684931506849,0,0,1
0.0547945205479452,0.0136986301369863,0,0
0.143835616438356,0,0,1
0,0,0,1
0.241379310344828,0,0,1
0.527397260273973,0.136986301369863,0.0205479452054795,1
0.486301369863014,0.123287671232877,0.116438356164384,0
0.226027397260274,0.157534246575342,0,1
0.178082191780822,0.0205479452054795,0,0
0.198630136986301,0,0,1
0,0,0,0
0.455357142857143,0.0803571428571429,0.0625,1
0.397260273972603,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.171232876712329,0,0,1
0.226086956521739,0,0,0
0.218390804597701,0,0,1
1,0,0,0
0,0,0,0
0.575342465753425,0,0,0
0.531914893617021,0.0638297872340425,0.0638297872340425,1
0.10752688172043,0,0,1
0,0.107438016528926,0,0
0.0408163265306122,0,0,0
0.664383561643836,0.0958904109589041,0.0958904109589041,0
0.217948717948718,0,0,1
0.147540983606557,0.278688524590164,0,0
0.356164383561644,0.219178082191781,0.0547945205479452,1
0.150684931506849,0,0,1
0.0547945205479452,0.0136986301369863,0,0
0.143835616438356,0,0,1
0,0,0,1
0.241379310344828,0,0,1
0.527397260273973,0.136986301369863,0.0205479452054795,1
0.486301369863014,0.123287671232877,0.116438356164384,0
0.226027397260274,0.157534246575342,0,1
0.178082191780822,0.0205479452054795,0,0
0.198630136986301,0,0,1
0,0,0,0
0.455357142857143,0.0803571428571429,0.0625,1
0.397260273972603,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0.0616438356164384,0.0479452054794521,0,1
0,0.335616438356164,0,1
0.123287671232877,0.294520547945205,0,0
0,0,0,0
0,0.127659574468085,0,1
0.417808219178082,0.712328767123288,0.267123287671233,0
0.232876712328767,0.089041095890411,0.0753424657534247,1
0.267123287671233,0.5,0.267123287671233,1
0.246575342465753,0,0,0
0.340659340659341,0,0,1
0,0,0,0
0.024390243902439,0,0,1
0.24113475177305,0.184397163120567,0,0
0.485436893203884,0.233009708737864,0.233009708737864,1
0.123287671232877,0.10958904109589,0,0
0,0.0753424657534247,0,0
0.0684931506849315,0,0,1
0.253424657534247,0,0,1
0.165137614678899,0.431192660550459,0.165137614678899,1
0,0.0547945205479452,0,1
0.089041095890411,0.472602739726027,0,0
0.335616438356164,0.36986301369863,0.0342465753424658,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.685483870967742,0,0,0
0.0753424657534247,0.178082191780822,0,0
0.133333333333333,0.696296296296296,0.133333333333333,1
0.171232876712329,0.102739726027397,0.102739726027397,0
0.414285714285714,0,0,1
0.246575342465753,0.226027397260274,0,1
0,0.06,0,0
0.076271186440678,0.0423728813559322,0,0
0.109375,0,0,0
0.153846153846154,0,0,1
0.116438356164384,0.520547945205479,0.0616438356164384,1
0.198630136986301,0.0136986301369863,0,1
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.424657534246575,0.719178082191781,0.294520547945205,1
0.253424657534247,0,0,1
0.342465753424658,0.253424657534247,0.0136986301369863,0
0.0547945205479452,0.363013698630137,0.0547945205479452,0
0,0.0575539568345324,0,1
0.595890410958904,0.321917808219178,0.321917808219178,0
0.13013698630137,0.554794520547945,0,0
0.076271186440678,0.0423728813559322,0,0
0.109375,0,0,0
0.153846153846154,0,0,1
0.116438356164384,0.520547945205479,0.0616438356164384,1
0.198630136986301,0.0136986301369863,0,1
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0.0547945205479452,0.363013698630137,0.0547945205479452,0
0,0.0575539568345324,0,1
0.595890410958904,0.321917808219178,0.321917808219178,0
0.13013698630137,0.554794520547945,0,0
0.076271186440678,0.0423728813559322,0,0
0.109375,0,0,0
0.153846153846154,0,0,1
0.116438356164384,0.520547945205479,0.0616438356164384,1
0.198630136986301,0.0136986301369863,0,1
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0136986301369863,0,0,0
0.205479452054795,0.212328767123288,0.089041095890411,1
0,0,0,1
0.219178082191781,0.0753424657534247,0,1
0.0136986301369863,0,0,1
0,0,0,1
0.13013698630137,0.554794520547945,0,0
0.076271186440678,0.0423728813559322,0,0
0.109375,0,0,0
0.153846153846154,0,0,1
0.116438356164384,0.520547945205479,0.0616438356164384,1
0.198630136986301,0.0136986301369863,0,1
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.272727272727273,0.272727272727273,0.0413223140495868,1
0.0273972602739726,0,0,0
0.280821917808219,0,0,1
0.219178082191781,0.0753424657534247,0,1
0.0136986301369863,0,0,1
0,0,0,1
0.13013698630137,0.554794520547945,0,0
0.076271186440678,0.0423728813559322,0,0
0.109375,0,0,0
0.153846153846154,0,0,1
0.116438356164384,0.520547945205479,0.0616438356164384,1
0.198630136986301,0.0136986301369863,0,1
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.205479452054795,0.150684931506849,0.089041095890411,1
0.330935251798561,0,0,1
0,0.617391304347826,0,0
0.0326086956521739,0.195652173913043,0,1
0,0.089041095890411,0,0
0.438356164383562,0.184931506849315,0,1
0.178082191780822,0.698630136986301,0.0684931506849315,1
0,0,0,0
0.519480519480519,0,0,1
0.158536585365854,0.317073170731707,0.024390243902439,0
0.10958904109589,0.23972602739726,0.089041095890411,1
0.452054794520548,0.417808219178082,0.280821917808219,0
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.219178082191781,0,0,1
0,0,0,0
0,0.617391304347826,0,0
0.0326086956521739,0.195652173913043,0,1
0,0.089041095890411,0,0
0.438356164383562,0.184931506849315,0,1
0.178082191780822,0.698630136986301,0.0684931506849315,1
0,0,0,0
0.519480519480519,0,0,1
0.158536585365854,0.317073170731707,0.024390243902439,0
0.10958904109589,0.23972602739726,0.089041095890411,1
0.452054794520548,0.417808219178082,0.280821917808219,0
0.335616438356164,0,0,1
0.157894736842105,0.175438596491228,0.114035087719298,0
0,0,0,1
0.534246575342466,0,0,1
0.541095890410959,0.205479452054795,0.0753424657534247,1
0.198630136986301,0,0,1
0.246575342465753,0,0,0
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0.339622641509434,0.150943396226415,0.150943396226415,1
0.0753424657534247,0.10958904109589,0.0136986301369863,1
0.123287671232877,0.342465753424658,0,0
0.0208333333333333,0,0,1
0.157534246575342,0.0958904109589041,0,1
0.32,0,0,1
0.424657534246575,0.0616438356164384,0,1
0,0,0,0
0.616438356164384,0.0547945205479452,0.0547945205479452,1
0.104166666666667,0,0,0
0,0,0,0
0.226027397260274,0.136986301369863,0,0
0.280821917808219,0.945205479452055,0.280821917808219,1
0,0,0,0
0.0285714285714286,0,0,1
0.294520547945205,0,0,0
0,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0.12962962962963,0,1
0.561643835616438,0,0,0
0.45,0,0,0
0.410958904109589,0.10958904109589,0.0479452054794521,1
0.742857142857143,0,0,0
0.287671232876712,0.0273972602739726,0,1
0,0,0,1
0.123287671232877,0.0616438356164384,0,0
0.520547945205479,0.136986301369863,0.0479452054794521,0
0.517241379310345,0,0,1
0.328767123287671,0.164383561643836,0.00684931506849315,1
0.534246575342466,0.191780821917808,0.0479452054794521,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.581395348837209,0.651162790697674,0.27906976744186,0
0.424657534246575,0,0,1
0.335616438356164,0.0410958904109589,0,1
0.362637362637363,0.131868131868132,0.10989010989011,0
0.23972602739726,0,0,1
0.742857142857143,0,0,0
0.287671232876712,0.0273972602739726,0,1
0,0,0,1
0.123287671232877,0.0616438356164384,0,0
0.520547945205479,0.136986301369863,0.0479452054794521,0
0.517241379310345,0,0,1
0.328767123287671,0.164383561643836,0.00684931506849315,1
0.534246575342466,0.191780821917808,0.0479452054794521,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.582191780821918,0.00684931506849315,0.00684931506849315,1
0,0.575342465753425,0,1
0.335616438356164,0.0410958904109589,0,1
0.362637362637363,0.131868131868132,0.10989010989011,0
0.23972602739726,0,0,1
0.742857142857143,0,0,0
0.287671232876712,0.0273972602739726,0,1
0,0,0,1
0.123287671232877,0.0616438356164384,0,0
0.520547945205479,0.136986301369863,0.0479452054794521,0
0.517241379310345,0,0,1
0.328767123287671,0.164383561643836,0.00684931506849315,1
0.534246575342466,0.191780821917808,0.0479452054794521,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.582191780821918,0.00684931506849315,0.00684931506849315,1
0,0.575342465753425,0,1
0.335616438356164,0.0410958904109589,0,1
0.362637362637363,0.131868131868132,0.10989010989011,0
0.23972602739726,0,0,1
0.742857142857143,0,0,0
0.287671232876712,0.0273972602739726,0,1
0,0,0,1
0.123287671232877,0.0616438356164384,0,0
0.520547945205479,0.136986301369863,0.0479452054794521,0
0.517241379310345,0,0,1
0.328767123287671,0.164383561643836,0.00684931506849315,1
0.534246575342466,0.191780821917808,0.0479452054794521,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.287671232876712,0,0,1
0.150684931506849,0,0,0
0.363013698630137,0.0410958904109589,0,1
0,0.363013698630137,0,0
0.0547945205479452,0.150684931506849,0,0
0,0.123287671232877,0,0
0,0,0,0
0,0.0629370629370629,0,1
0,0.527397260273973,0,1
0,0,0,1
0,0,0,1
0.0342465753424658,0,0,0
0,0,0,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0.164383561643836,0,1
0,0.373737373737374,0,0
0,0.0410958904109589,0,0
0,0.0576923076923077,0,1
0.13013698630137,0.0684931506849315,0.0205479452054795,0
0,0,0,1
0,0,0,1
0.232876712328767,0.472602739726027,0.0753424657534247,0
0.335616438356164,0.0342465753424658,0.0342465753424658,1
0.356164383561644,0.0821917808219178,0.0410958904109589,0
0.191780821917808,0,0,1
0.0342465753424658,0,0,0
0,0,0,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.356164383561644,0,0,0
0.383561643835616,0,0,0
0.335616438356164,0,0,0
0,0.130952380952381,0,1
0,0.102739726027397,0,0
0.493150684931507,0.164383561643836,0.164383561643836,0
0,0,0,1
0.232876712328767,0.472602739726027,0.0753424657534247,0
0.335616438356164,0.0342465753424658,0.0342465753424658,1
0.356164383561644,0.0821917808219178,0.0410958904109589,0
0.191780821917808,0,0,1
0.0342465753424658,0,0,0
0,0,0,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0.0342465753424658,0,0
0,0,0,1
0,0,0,0
0.062015503875969,0,0,1
0.10958904109589,0.0342465753424658,0,1
0.493150684931507,0.164383561643836,0.164383561643836,0
0,0,0,1
0.232876712328767,0.472602739726027,0.0753424657534247,0
0.335616438356164,0.0342465753424658,0.0342465753424658,1
0.356164383561644,0.0821917808219178,0.0410958904109589,0
0.191780821917808,0,0,1
0.0342465753424658,0,0,0
0,0,0,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0684931506849315,0.102739726027397,0,1
0.174603174603175,0,0,0
0.136986301369863,0.328767123287671,0,1
0.376712328767123,0,0,0
0.438356164383562,0,0,1
0.102739726027397,0.294520547945205,0.0684931506849315,1
0.23972602739726,0,0,1
0.232876712328767,0.472602739726027,0.0753424657534247,0
0.335616438356164,0.0342465753424658,0.0342465753424658,1
0.356164383561644,0.0821917808219178,0.0410958904109589,0
0.191780821917808,0,0,1
0.0342465753424658,0,0,0
0,0,0,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0684931506849315,0.23972602739726,0.0684931506849315,1
0.174603174603175,0,0,0
0.136986301369863,0.328767123287671,0,1
0.376712328767123,0,0,0
0.438356164383562,0,0,1
0.102739726027397,0.294520547945205,0.0684931506849315,1
0.23972602739726,0,0,1
0.232876712328767,0.472602739726027,0.0753424657534247,0
0.335616438356164,0.0342465753424658,0.0342465753424658,1
0.356164383561644,0.0821917808219178,0.0410958904109589,0
0.191780821917808,0,0,1
0.0342465753424658,0,0,0
0,0,0,1
0.020979020979021,0.307692307692308,0.020979020979021,1
0.623287671232877,0,0,1
0.102040816326531,0,0,0
0.157534246575342,0.0273972602739726,0,0
0.272727272727273,0,0,1
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0.0479452054794521,0,1
0.458904109589041,0.191780821917808,0.143835616438356,1
0.36986301369863,0,0,1
0.328767123287671,0,0,1
0,0,0,1
0.0753424657534247,0,0,1
0.212328767123288,0,0,0
0.150684931506849,0,0,1
0.328767123287671,0.00684931506849315,0,1
0.417808219178082,0.0410958904109589,0,1
0.15,0,0,1
0.164383561643836,0.10958904109589,0,1
0.235294117647059,0.235294117647059,0.0588235294117647,1
0.0684931506849315,0,0,0
0,0,0,0
0.136986301369863,0,0,1
0.164383561643836,0.143835616438356,0,0
0.205479452054795,0.253424657534247,0,0
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0.0416666666666667,0,0,1
0.143835616438356,0.0479452054794521,0,1
0.0684931506849315,0,0,0
0.13013698630137,0,0,1
0.315068493150685,0,0,0
0,0.108108108108108,0,0
0.13013698630137,0.123287671232877,0,0
0,0,0,0
0,0,0,0
0.0615384615384615,0.0615384615384615,0,0
0.0975609756097561,0.109756097560976,0,1
0.235294117647059,0.235294117647059,0.0588235294117647,1
0.0684931506849315,0,0,0
0,0,0,0
0.136986301369863,0,0,1
0.164383561643836,0.143835616438356,0,0
0.205479452054795,0.253424657534247,0,0
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.307692307692308,0.141025641025641,0.0897435897435897,0
0,0.226027397260274,0,1
0,0.568493150684932,0,0
0.191780821917808,0.363013698630137,0.157534246575342,0
0,0.707317073170732,0,1
0.315068493150685,0,0,0
